Time,Patch,WW,WH,WR,WB,HH,HR,HB,RR,RB,BB
2601,1,7.43326411824914e-13,6.84745509067787e-06,1.3728308645706e-06,2.2298962697763e-12,15.4746402043417,6.2049101087628,9.17611029689277e-06,0.622000078468159,1.83969709900343e-06,1.48741881717876e-12
2602,1,7.20427028219021e-13,6.74123513557698e-06,1.35153533522708e-06,2.16136918578135e-12,15.4746392927079,6.20491109196438,9.03440983322803e-06,0.622000312219582,1.81128826243949e-06,1.44181303361526e-12
2603,1,6.9823266445675e-13,6.63666059301928e-06,1.33056968221615e-06,2.09494581058795e-12,15.4746383792724,6.20491207268329,8.89489095555052e-06,0.622000545545766,1.78331679543211e-06,1.39760354432471e-12
2604,1,6.76721628670702e-13,6.53370601481427e-06,1.30992880369853e-06,2.03056163728314e-12,15.4746374640841,6.2049130509408,8.75752020363924e-06,0.622000778449014,1.75577598989586e-06,1.35474766932897e-12
2605,1,6.55872895944917e-13,6.43234634565194e-06,1.28960767659814e-06,1.96815413441455e-12,15.4746365471911,6.20491402675786,8.62226462800848e-06,0.622001010931596,1.72865924013557e-06,1.31320403082089e-12
2606,1,6.35666087823292e-13,6.33255691704973e-06,1.26960135538856e-06,1.90766268558059e-12,15.4746356286406,6.20491500015516,8.48909178216009e-06,0.622001242995755,1.70196004129314e-06,1.2729325135184e-12
2607,1,6.16081452447099e-13,6.23431344139244e-06,1.2499049708983e-06,1.849028530865e-12,15.4746347084791,6.20491597115307,8.35796971495243e-06,0.622001474643704,1.67567198781773e-06,1.23389422622273e-12
2608,1,5.97099845302306e-13,6.13759200606383e-06,1.23051372913425e-06,1.7921947100596e-12,15.4746337867526,6.20491693977168,8.22886696308417e-06,0.622001705877627,1.64978877195895e-06,1.19605146454434e-12
2609,1,5.78702710558004e-13,6.0423690676684e-06,1.21142291012338e-06,1.73710600762061e-12,15.4746328635061,6.20491790603077,8.1017525436912e-06,0.622001936699681,1.62430418228273e-06,1.15936767476116e-12
2610,1,5.6087206297779e-13,5.94862144634203e-06,1.1926278667721e-06,1.68370889930591e-12,15.474631938784,6.20491886994987,7.97659594705495e-06,0.622002167111996,1.59921210220956e-06,1.12380741877482e-12
2611,1,5.43590470386546e-13,5.85632632015e-06,1.17412402374331e-06,1.63195150044182e-12,15.4746310126299,6.20491983154822,7.85336712942055e-06,0.622002397116674,1.57450650857473e-06,1.08933634013172e-12
2612,1,5.26841036675561e-13,5.76546121957127e-06,1.15590687635056e-06,1.58178351576983e-12,15.4746300850868,6.2049207908448,7.73203650592314e-06,0.622002626715791,1.55018147021021e-06,1.05592113107645e-12
2613,1,5.10607385329493e-13,5.67600402206743e-06,1.13797198946933e-06,1.53315619082503e-12,15.474629156197,6.20492174785828,7.6125749436207e-06,0.622002855911396,1.52623114654794e-06,1.02352950060655e-12
2614,1,4.94873643459148e-13,5.58793294673521e-06,1.12031499646495e-06,1.48602226479963e-12,15.4746282260021,6.20492270260712,7.49495375463183e-06,0.622003084705512,1.50264978624415e-06,9.92130143498001e-13
2615,1,4.79624426324564e-13,5.50122654904125e-06,1.10293159813714e-06,1.44033592484626e-12,15.4746272945429,6.20492365510949,7.37914468937694e-06,0.622003313100138,1.47943172582438e-06,9.61692710272236e-13
2616,1,4.64844822333359e-13,5.41586371563777e-06,1.08581756168059e-06,1.39605276177712e-12,15.4746263618599,6.20492460538329,7.26511992992128e-06,0.622003541097245,1.45657138834894e-06,9.32187778075978e-13
2617,1,4.50520378499749e-13,5.33182365925799e-06,1.06896871966172e-06,1.35312972711642e-12,15.4746254279926,6.20492555344621,7.15285208341827e-06,0.622003768698782,1.43406328209848e-06,9.03586822446319e-13
2618,1,4.36637086350118e-13,5.24908591369003e-06,1.05238096901103e-06,1.31152509146488e-12,15.47462449298,6.20492649931564,7.04231417565171e-06,0.622003995906673,1.41190199927936e-06,8.75862189934173e-13
2619,1,4.23181368261418e-13,5.16763032882813e-06,1.03605027003102e-06,1.27119840413627e-12,15.4746235568605,6.20492744300877,6.93347964467532e-06,0.622004222722816,1.39008221474857e-06,8.48987071560068e-13
2620,1,4.10140064219138e-13,5.08743706579999e-06,1.01997264541933e-06,1.23211045402715e-12,15.4746226196719,6.20492838454251,6.82632233454818e-06,0.622004449149088,1.36859868475783e-06,8.22935477077052e-13
2621,1,3.97500418981946e-13,5.00848659216895e-06,1.00414417930694e-06,1.19422323168221e-12,15.4746216814513,6.20492932393357,6.72081648916466e-06,0.622004675187342,1.34744624571666e-06,7.97682210016225e-13
2622,1,3.85250069640544e-13,4.93075967721013e-06,9.8856101631112e-07,1.15749989251882e-12,15.4746207422353,6.2049302611984,6.61693674617737e-06,0.622004900839407,1.32661981297409e-06,7.73202843491166e-13
2623,1,3.73377033558623e-13,4.85423738725906e-06,9.73219360602994e-07,1.12190472117529e-12,15.4746198020599,6.20493119635322,6.51465813101185e-06,0.62200512610709,1.30611437961876e-06,7.4947369673823e-13
2624,1,3.61869696684203e-13,4.77890108113197e-06,9.58115474989397e-07,1.08740309694869e-12,15.4746188609603,6.20493212941403,6.41395605097152e-06,0.622005350992176,1.28592501529714e-06,7.26471812370393e-13
2625,1,3.50716802219982e-13,4.70473240561648e-06,9.43245680008891e-07,1.0539614602889e-12,15.4746179189716,6.20493306039661,6.31480628943157e-06,0.622005575496428,1.26604686504953e-06,7.04174934323003e-13
2626,1,3.39907439641684e-13,4.63171329103166e-06,9.28606353041668e-07,1.02154728031671e-12,15.4746169761278,6.20493398931651,6.21718500012051e-06,0.622005799621586,1.24647514816365e-06,6.82561486470435e-13
2627,1,3.29431034053716e-13,4.55982594685641e-06,9.14193927433159e-07,9.90129023334727e-13,15.4746160324628,6.20493491618907,6.12106870148803e-06,0.62200602336937,1.2272051570456e-06,6.61610551893296e-13
2628,1,3.19277335871794e-13,4.48905285742505e-06,9.00004891631109e-07,9.59676122300751e-13,15.4746150880096,6.20493584102941,6.02643427115788e-06,0.62200624674148,1.20823225610773e-06,6.41301852776438e-13
2629,1,3.09436410822492e-13,4.41937677768918e-06,8.86035788335944e-07,9.30158947234312e-13,15.474614142801,6.20493676385245,5.93325894046447e-06,0.622006469739594,1.18955188067344e-06,6.21615730918636e-13
2630,1,2.99898630249985e-13,4.35078072904473e-06,8.72283213664198e-07,9.01548776527835e-13,15.474613196869,6.20493768467288,5.84152028907204e-06,0.622006692365369,1.1711595358984e-06,6.02533128835357e-13
2631,1,2.90654661720571e-13,4.28324799522321e-06,8.58743816324816e-07,8.73817769134861e-13,15.4746122502451,6.20493860350523,5.75119623967505e-06,0.622006914620444,1.15305079570818e-06,5.84035571436629e-13
2632,1,2.81695459915816e-13,4.21676211824619e-06,8.45414296808131e-07,8.46938937608538e-13,15.4746113029606,6.20493952036377,5.66226505277863e-06,0.622007136506435,1.1352213017518e-06,5.66105148262544e-13
2633,1,2.73012257805467e-13,4.15130689444198e-06,8.3229140658732e-07,8.20886121964433e-13,15.4746103550458,6.20494043526263,5.5747053215579e-06,0.622007358024943,1.11766676237121e-06,5.48724496259461e-13
2634,1,2.64596558091553e-13,4.08686637052371e-06,8.19371947332144e-07,7.9563396434251e-13,15.4746094065309,6.20494134821569,5.48849596679491e-06,0.622007579177546,1.10038295158624e-06,5.31876783080505e-13
2635,1,2.5644012491534e-13,4.02342483972764e-06,8.06652770134793e-07,7.71157884443873e-13,15.4746084574455,6.20494225923669,5.40361623189221e-06,0.622007799965805,1.08336570809497e-06,5.15545690894423e-13
2636,1,2.48534975819067e-13,3.960966838011e-06,7.9413077474764e-07,7.47434055718612e-13,15.4746075078186,6.20494316833914,5.32004567796166e-06,0.622008020391261,1.06661093428915e-06,4.99715400687378e-13
2637,1,2.40873373954661e-13,3.89947714030825e-06,7.81802908832725e-07,7.2443938228185e-13,15.474606557679,6.20494407553639,5.23776417898751e-06,0.622008240455439,1.05011459528453e-06,4.84370577042697e-13
2638,1,2.33447820531823e-13,3.83894075684507e-06,7.69666167222797e-07,7.02151476535722e-13,15.4746056070546,6.20494498084159,5.15675191706269e-06,0.622008460159844,1.03387271796584e-06,4.69496353384057e-13
2639,1,2.26251047498157e-13,3.77934292950897e-06,7.57717591193716e-07,6.8054863747576e-13,15.4746046559734,6.20494588426772,5.076989377697e-06,0.622008679505965,1.01788139004623e-06,4.55078317668038e-13
2640,1,2.19276010444206e-13,3.72066912827582e-06,7.45954267748064e-07,6.59609829660775e-13,15.4746037044624,6.20494678582758,4.99845734519636e-06,0.62200889849527,1.0021367591409e-06,4.41102498512388e-13
2641,1,2.12515881726495e-13,3.66290504769138e-06,7.34373328909779e-07,6.39314662825971e-13,15.4746027525485,6.20494768553378,4.9211368981119e-06,0.622009117129213,9.86635031854772e-07,4.27555351746756e-13
2642,1,2.05964043801885e-13,3.60603660340698e-06,7.2297195102965e-07,6.19643372119655e-13,15.4746018002581,6.20494858339878,4.84500940475786e-06,0.62200933540923,9.71372472883928e-07,4.14423747373072e-13
2643,1,1.99614082766749e-13,3.55004992876852e-06,7.11747354101491e-07,6.00576798944496e-13,15.474600847617,6.20494947943486,4.77005651879736e-06,0.622009553336741,9.56345404130693e-07,4.01694956923111e-13
2644,1,1.9345978209469e-13,3.494931371458e-06,7.00696801088857e-07,5.82096372384873e-13,15.4745998946509,6.20495037365413,4.69626017489496e-06,0.622009770913149,9.41550203832057e-07,3.89356641201176e-13
2645,1,1.87495116566687e-13,3.44066749018673e-06,6.89817597262114e-07,5.64184091202395e-13,15.4745989413848,6.20495126606853,4.62360258443494e-06,0.622009988139839,9.26983305701313e-07,3.77396838400199e-13
2646,1,1.81714246387781e-13,3.38724505143945e-06,6.79107089545718e-07,5.46822506382268e-13,15.4745979878433,6.20495215668986,4.55206623130446e-06,0.622010205018182,9.12641198082678e-07,3.6580395257991e-13
2647,1,1.76111511484552e-13,3.33465102626859e-06,6.68562665875542e-07,5.29994704213647e-13,15.4745970340508,6.20495304552974,4.48163386774051e-06,0.622010421549533,8.98520423118715e-07,3.54566742496059e-13
2648,1,1.70681425977859e-13,3.28287258713789e-06,6.58181754566101e-07,5.13684289887692e-13,15.4745960800311,6.20495393259963,4.41228851023974e-06,0.622010637735232,8.84617575930355e-07,3.43674310770035e-13
2649,1,1.65418672825433e-13,3.2318971048146e-06,6.47961823687513e-07,4.97875371597489e-13,15.4745951258077,6.20495481791085,4.34401343553026e-06,0.622010853576602,8.70929303809336e-07,3.33116093388514e-13
2650,1,1.60318098629134e-13,3.18171214530953e-06,6.37900380452061e-07,4.8255254512452e-13,15.4745941714037,6.20495570147456,4.27679217660436e-06,0.622011069074952,8.57452305422872e-07,3.2288184952312e-13
2651,1,1.55374708601796e-13,3.13230546686423e-06,6.27994970610192e-07,4.67700878896804e-13,15.4745932168417,6.20495658330176,4.21060851881136e-06,0.622011284231576,8.44183330030365e-07,3.1296165166036e-13
2652,1,1.50583661688766e-13,3.08366501698458e-06,6.18243177855824e-07,4.53305899504305e-13,15.4745922621443,6.20495746340332,4.14544649600972e-06,0.622011499047753,8.31119176711986e-07,3.03345876032395e-13
2653,1,1.45940265839389e-13,3.03577892952001e-06,6.08642623240808e-07,4.39353577657629e-13,15.4745913073332,6.20495834178995,4.08129038677724e-06,0.622011713524749,8.18256693608932e-07,2.94025193339501e-13
2654,1,1.41439973423829e-13,2.98863552178775e-06,5.99190964598402e-07,4.25830314576471e-13,15.4745903524301,6.20495921847223,4.01812471067895e-06,0.622011927663814,8.05592777175209e-07,2.84990559755353e-13
2655,1,1.37078376790761e-13,2.94222329174135e-06,5.89885895975634e-07,4.1272292879467e-13,15.4745893974563,6.20496009346058,3.95593422459127e-06,0.622012141466185,7.93124371440737e-07,2.76233208206523e-13
2656,1,1.32851203961613e-13,2.89653091518278e-06,5.80725147074398e-07,4.00018643369148e-13,15.4745884424326,6.20496096676529,3.89470391908214e-06,0.622012354933084,7.80848467285636e-07,2.67744639917852e-13
2657,1,1.2875431445716e-13,2.85154724301752e-06,5.71706482701158e-07,3.8770507348038e-13,15.4745874873797,6.20496183839651,3.83441901484579e-06,0.622012568065722,7.68762101725502e-07,2.5951661621561e-13
2658,1,1.24783695252406e-13,2.80726129855187e-06,5.62827702225137e-07,3.75770214412441e-13,15.4745865323176,6.20496270836427,3.77506495919176e-06,0.622012780865294,7.56862357207523e-07,2.51541150580599e-13
2659,1,1.20935456855813e-13,2.76366227483196e-06,5.54086639044838e-07,3.64202429901012e-13,15.4745855772663,6.20496357667844,3.71662742258696e-06,0.622012993332983,7.45146360917263e-07,2.43810500943598e-13
2660,1,1.17205829509055e-13,2.72073953202367e-06,5.45481160062794e-07,3.52990440838113e-13,15.4745846222453,6.20496444334879,3.65909229525033e-06,0.62201320546996,7.33611284095957e-07,2.36317162215769e-13
2661,1,1.13591159503599e-13,2.67848259483294e-06,5.37009165168398e-07,3.42123314322645e-13,15.4745836672737,6.20496530838493,3.602445683799e-06,0.62201341727738,7.22254341368166e-07,2.29053859046876e-13
2662,1,1.10087905610524e-13,2.63688114996586e-06,5.2866858672871e-07,3.31590453046175e-13,15.4745827123706,6.20496617179636,3.54667390794542e-06,0.622013628756388,7.11072790079616e-07,2.22013538804396e-13
2663,1,1.06692635620097e-13,2.59592504362782e-06,5.20457389087099e-07,3.21381585003719e-13,15.4745817575545,6.20496703359245,3.49176349724454e-06,0.622013839908117,7.00063929645094e-07,2.15189364766776e-13
2664,1,1.03402022987728e-13,2.55560427906122e-06,5.12373568069614e-07,3.11486753519575e-13,15.4745808028435,6.20496789378244,3.43770118789038e-06,0.622014050733686,6.8922510090623e-07,2.08574709524338e-13
2665,1,1.00212843583056e-13,2.51590901412114e-06,5.04415150498957e-07,3.01896307578588e-13,15.4745798482558,6.20496875237548,3.38447391956111e-06,0.622014261234204,6.7855368549902e-07,2.02163148581502e-13
2666,1,9.71219725389717e-14,2.47682955888828e-06,4.96580193715948e-07,2.92600892453487e-13,15.4745788938089,6.20496960938055,3.33206883231211e-06,0.622014471410765,6.68047105230956e-07,1.95948454154198e-13
2667,1,9.41263811975276e-14,2.43835637331878e-06,4.88866785108354e-07,2.83591440619272e-13,15.4745779395202,6.20497046480655,3.28047326351614e-06,0.622014681264455,6.577028214676e-07,1.89924589156531e-13
2668,1,9.12231341497472e-14,2.40048006493018e-06,4.81273041646989e-07,2.74859162945834e-13,15.4745769854067,6.20497131866226,3.22967474484994e-06,0.622014890796345,6.47518334528468e-07,1.84085701370928e-13
2669,1,8.84093863664518e-14,2.36319138652304e-06,4.73797109428953e-07,2.66395540160331e-13,15.4745760314852,6.20497217095632,3.17966099932657e-06,0.622015100007497,6.37491183092095e-07,1.78426117796184e-13
2670,1,8.56823804173092e-14,2.32648123393772e-06,4.66437163227913e-07,2.58192314571057e-13,15.4745750777722,6.20497302169729,3.13041993837286e-06,0.622015308898961,6.27618943610118e-07,1.72940339167993e-13
2671,1,8.30394437753923e-14,2.29034064384566e-06,4.59191406051312e-07,2.502414820448e-13,15.474574124284,6.20497387089359,3.08193965895114e-06,0.622015517471777,6.17899229730263e-07,1.67623034646709e-13
2672,1,8.04779862046202e-14,2.25476079157475e-06,4.52058068704402e-07,2.42535284229952e-13,15.4745731710364,6.20497471855356,3.03420844072477e-06,0.622015725726971,6.08329691728095e-07,1.62469036667233e-13
2673,1,7.79954972275361e-14,2.21973298896816e-06,4.45035409360999e-07,2.3506620101784e-13,15.4745722180452,6.2049755646854,2.98721474326666e-06,0.622015933665563,5.98908015947394e-07,1.57473335946112e-13
2674,1,7.55895436709528e-14,2.18524868227623e-06,4.38121713140844e-07,2.27826943234992e-13,15.4745712653256,6.20497640929724,2.9409472033102e-06,0.622016141288559,5.89631924249032e-07,1.52631076641039e-13
2675,1,7.32577672870723e-14,2.15129945008079e-06,4.31315291693487e-07,2.20810445559285e-13,15.4745703128929,6.20497725239708,2.895394632042e-06,0.622016348596955,5.80499173468225e-07,1.47937551658114e-13
2676,1,7.09978824477621e-14,2.11787700125151e-06,4.24614482788579e-07,2.14009859653111e-13,15.474569360762,6.20497809399281,2.85054601243566e-06,0.622016555591738,5.71507554880024e-07,1.43388198102384e-13
2677,1,6.88076739097376e-14,2.08497317293372e-06,4.1801764991248e-07,2.07418547506932e-13,15.4745684089473,6.20497893409225,2.80639049662617e-06,0.622016762273884,5.62654893672937e-07,1.38978592867267e-13
2678,1,6.66849946484744e-14,2.0525799285673e-06,4.11523181871082e-07,2.01030074986781e-13,15.4745674574635,6.2049797727031,2.76291740332408e-06,0.62201696864436,5.53939048430538e-07,1.34704448358655e-13
2679,1,6.4627763758736e-14,2.02068935593602e-06,4.05129492398761e-07,1.94838205579473e-13,15.4745665063244,6.20498060983295,2.72011621526911e-06,0.622017174704121,5.45357910620967e-07,1.30561608349574e-13
2680,1,6.26339644196704e-14,1.98929366524701e-06,3.98835019773347e-07,1.88836894329475e-13,15.4745655555441,6.20498144548932,2.67797657672237e-06,0.622017380454116,5.36909404094178e-07,1.26546043961433e-13
2681,1,6.07016419224925e-14,1.95838518723982e-06,3.92638226437036e-07,1.83020281961567e-13,15.4745646051362,6.20498227967963,2.63648829099668e-06,0.62201758589528,5.28591484586837e-07,1.22653849767995e-13
2682,1,5.88289017588258e-14,1.92795637132466e-06,3.86537598623146e-07,1.77382689183613e-13,15.4745636551141,6.20498311241118,2.59564131802455e-06,0.622017791028543,5.20402139234743e-07,1.18881240018342e-13
2683,1,5.70139077678429e-14,1.89799978374924e-06,3.80531645988619e-07,1.71918611163929e-13,15.4745627054909,6.2049839436912,2.55542577196304e-06,0.622017995854822,5.12339386092666e-07,1.15224544975191e-13
2684,1,5.52548803403943e-14,1.86850810579401e-06,3.74618901252199e-07,1.666227121779e-13,15.4745617562796,6.20498477352684,2.51583191883505e-06,0.622018200375028,5.0440127366148e-07,1.11680207365065e-13
2685,1,5.35500946783757e-14,1.83947413199512e-06,3.68797919838181e-07,1.61489820418677e-13,15.474560807493,6.20498560192512,2.47685017420656e-06,0.622018404590062,4.96585880422496e-07,1.08244778936883e-13
2686,1,5.18978791076355e-14,1.81089076839482e-06,3.63067279525655e-07,1.56514922966918e-13,15.4745598591435,6.20498642889302,2.43847110089907e-06,0.622018608500814,4.88891314378873e-07,1.04914917125691e-13
2687,1,5.02966134427765e-14,1.78275103081884e-06,3.57425580103158e-07,1.51693160914713e-13,15.4745589112435,6.20498725443739,2.400685406737e-06,0.62201881210817,4.81315712604002e-07,1.01687381818309e-13
2688,1,4.87447274022579e-14,1.75504804318029e-06,3.5187144302865e-07,1.47019824638977e-13,15.4745579638049,6.20498807856503,2.36348394232918e-06,0.622019015413002,4.73857240796768e-07,9.85590322177931e-14
2689,1,4.72406990722489e-14,1.72777503580978e-06,3.46403511094731e-07,1.42490349219722e-13,15.4745570168397,6.20498890128263,2.32685769888426e-06,0.622019218416177,4.6651409284357e-07,9.55268238037045e-14
2690,1,4.57830534177387e-14,1.70092534381123e-06,3.41020448099026e-07,1.38100309998788e-13,15.4745560703595,6.20498972259681,2.29079780605926e-06,0.622019421118553,4.59284490387013e-07,9.25878053852519e-14
2691,1,4.43703608394471e-14,1.67449240544305e-06,3.35720938519648e-07,1.33845418274723e-13,15.4745551243758,6.2049905425141,2.25529552984088e-06,0.62201962352098,4.52166682401161e-07,8.97391162444864e-14
2692,1,4.30012357751294e-14,1.6484697605243e-06,3.30503687195665e-07,1.29721517129651e-13,15.4745541788998,6.20499136104096,2.22034227045908e-06,0.622019825624298,4.45158944773251e-07,8.69779833667955e-14
2693,1,4.16743353439111e-14,1.62285104886543e-06,3.25367419012496e-07,1.25724577384075e-13,15.4745532339425,6.20499217818376,2.1859295603324e-06,0.622020027429343,4.38259579891782e-07,8.43017187560366e-14
2694,1,4.03883580323284e-14,1.59763000872317e-06,3.20310878592161e-07,1.21850693675714e-13,15.4745522895148,6.20499299394879,2.15204906204459e-06,0.622020228936939,4.31466916240865e-07,8.17077168317264e-14
2695,1,3.91420424207924e-14,1.57280047527933e-06,3.15332829988307e-07,1.1809608065856e-13,15.4745513456275,6.20499380834228,2.11869256635198e-06,0.622020430147904,4.24779308000757e-07,7.91934519057842e-14
2696,1,3.79341659492363e-14,1.54835637914301e-06,3.1043205638593e-07,1.14457069318489e-13,15.4745504022908,6.20499462137037,2.08585199022128e-06,0.622020631063049,4.18195134654471e-07,7.67564757364014e-14
2697,1,3.67635437207377e-14,1.5242917448759e-06,3.05607359805742e-07,1.10930103401842e-13,15.4745494595152,6.20499543303912,2.05351937489715e-06,0.622020831683177,4.11712800600384e-07,7.43944151566849e-14
2698,1,3.56290273419509e-14,1.50060068954038e-06,3.00857560813086e-07,1.07511735953528e-13,15.4745485173107,6.20499624335452,2.02168688399935e-06,0.622021032009082,4.05330734770739e-07,7.21049697757915e-14
2699,1,3.45295037992165e-14,1.47727742126994e-06,2.96181498231349e-07,1.04198625961285e-13,15.4745475756872,6.20499705232251,1.99034680164872e-06,0.622021232041553,3.99047390255956e-07,6.98859097503433e-14
2700,1,3.3463894369252e-14,1.45431623786175e-06,2.91578028859787e-07,1.00987535102862e-13,15.4745466346546,6.20499785994893,1.95949153062178e-06,0.622021431781372,3.92861243934675e-07,6.77350736239771e-14
2701,1,3.2431153563358e-14,1.43171152539082e-06,2.87046027195711e-07,9.78753245929484e-14,15.4745456942223,6.20499866623957,1.9291135905335e-06,0.622021631229311,3.86770796109423e-07,6.5650366232951e-14
2702,1,3.14302681041133e-14,1.40945775684566e-06,2.82584385160954e-07,9.48589521268198e-14,15.4745447543998,6.20499947120012,1.89920561604761e-06,0.622021830386138,3.80774570147845e-07,6.36297566757898e-14
2703,1,3.04602559335557e-14,1.38754949078489e-06,2.7819201183256e-07,9.19354689177156e-14,15.4745438151963,6.20500027483623,1.86976035511434e-06,0.622022029252613,3.7487111212939e-07,6.16712763450165e-14
2704,1,2.95201652518834e-14,1.36598137001464e-06,2.73867833177622e-07,8.91020168250928e-14,15.4745428766208,6.20500107715348,1.84077066723491e-06,0.622022227829488,3.69058990497386e-07,5.97730170190737e-14
2705,1,2.86090735857371e-14,1.34474812028631e-06,2.69610791792222e-07,8.63558255709647e-14,15.4745419386823,6.20500187815738,1.81222952175252e-06,0.622022426117511,3.63336795716424e-07,5.79331290125976e-14
2706,1,2.7726086885153e-14,1.32384454901444e-06,2.65419846644384e-07,8.36942100416279e-14,15.4745410013895,6.20500267785337,1.78412999616936e-06,0.622022624117421,3.5770313993495e-07,5.61498193832642e-14
2707,1,2.68703386483063e-14,1.30326554401439e-06,2.61293972821007e-07,8.11145676721604e-14,15.474540064751,6.20500347624682,1.7564652744893e-06,0.622022821829952,3.52156656653016e-07,5.44213501934792e-14
2708,1,2.6040989073189e-14,1.28300607225943e-06,2.57232161278691e-07,7.86143759111576e-14,15.4745391287751,6.20500427334306,1.72922864558584e-06,0.62202301925583,3.46696000395084e-07,5.27460368252383e-14
2709,1,2.52372242353948e-14,1.26306117865708e-06,2.53233418598417e-07,7.61911897632439e-14,15.4745381934702,6.20500506914734,1.70241350159494e-06,0.622023216395777,3.41319846387827e-07,5.11222463465338e-14
2710,1,2.44582552912076e-14,1.24342598484425e-06,2.49296766744005e-07,7.38426394069807e-14,15.4745372588444,6.20500586366484,1.67601333633237e-06,0.622023413250507,3.36026890242837e-07,4.95483959277338e-14
2711,1,2.37033177052157e-14,1.22409568800109e-06,2.45421242824303e-07,7.15664278858574e-14,15.4745363249056,6.2050066569007,1.65002174373516e-06,0.622023609820727,3.30815847644175e-07,4.80229513064072e-14
2712,1,2.29716705016976e-14,1.205065559683e-06,2.41605898859045e-07,6.9360328870128e-14,15.4745353916616,6.20500744885998,1.62443241632688e-06,0.622023806107141,3.2568545404069e-07,4.65444252991171e-14
2713,1,2.22625955390475e-14,1.1863309446708e-06,2.37849801548323e-07,6.72221844873207e-14,15.4745344591202,6.20500823954772,1.59923914370625e-06,0.622024002110445,3.20634464343021e-07,4.5111376358745e-14
2714,1,2.15753968065329e-14,1.16788725983855e-06,2.34152032045614e-07,6.5149903219317e-14,15.4745335272888,6.20500902896885,1.5744358110589e-06,0.622024197831329,3.1566165262523e-07,4.37224071759582e-14
2715,1,2.09093997426967e-14,1.14972999303885e-06,2.3051168573431e-07,6.31414578639606e-14,15.4745325961748,6.20500981712827,1.55001639769178e-06,0.622024393270478,3.10765811830984e-07,4.23761633234698e-14
2716,1,2.02639505747382e-14,1.13185470200543e-06,2.26927872007701e-07,6.11948835592157e-14,15.4745316657856,6.20501060403083,1.52597497558989e-06,0.622024588428571,3.05945753484219e-07,4.10713319417857e-14
2717,1,1.96384156782276e-14,1.11425701327258e-06,2.2339971405235e-07,5.93082758679616e-14,15.4745307361281,6.20501138968131,1.50230570799515e-06,0.622024783306281,3.01200307404222e-07,3.98066404651702e-14
2718,1,1.90321809565299e-14,1.09693262111126e-06,2.19926348634812e-07,5.74797889215612e-14,15.4745298072094,6.20501217408445,1.47900284800685e-06,0.622024977904276,2.96528321425056e-07,3.85808553866021e-14
2719,1,1.84446512393291e-14,1.07987728648176e-06,2.16506925891641e-07,5.57076336204042e-14,15.4745288790364,6.20501295724492,1.45606073720348e-06,0.622025172223218,2.91928661119272e-07,3.73927810605295e-14
2720,1,1.78752496996681e-14,1.06308683600231e-06,2.13140609122651e-07,5.3990075889678e-14,15.4745279516157,6.20501373916734,1.43347380428569e-06,0.622025366263765,2.87400209525834e-07,3.62412585422691e-14
2721,1,1.73234172889328e-14,1.04655716093383e-06,2.09826574587351e-07,5.23254349886728e-14,15.474527024954,6.2050145198563,1.41123656373981e-06,0.622025560026568,2.82941866882205e-07,3.51251644629298e-14
2722,1,1.678861218923e-14,1.0302842161802e-06,2.06564011304535e-07,5.07120818719799e-14,15.4745260990577,6.20501529931631,1.3893436145219e-06,0.622025753512273,2.78552550360509e-07,3.40434099387753e-14
2723,1,1.62703092826217e-14,1.01426401930404e-06,2.03352120854961e-07,4.91484376009928e-14,15.4745251739331,6.20501607755184,1.36778963876185e-06,0.622025946721522,2.74231193807737e-07,3.29949395139727e-14
2724,1,1.57679996367001e-14,9.98492649557638e-07,2.00190117187074e-07,4.76329718041685e-14,15.4745242495865,6.20501685456731,1.34656940048722e-06,0.62202613965495,2.69976747489909e-07,3.19787301357079e-14
2725,1,1.52811900059979e-14,9.82966246928869e-07,1.97077226425734e-07,4.61642011845538e-14,15.474523326024,6.2050176303671,1.32567774436668e-06,0.62202633231319,2.65788177840146e-07,3.09937901606772e-14
2726,1,1.48094023487491e-14,9.67681011201837e-07,1.94012686683892e-07,4.47406880731277e-14,15.4745224032516,6.20501840495553,1.30510959447252e-06,0.622026524696867,2.61664467210592e-07,3.00391583919975e-14
2727,1,1.43521733585258e-14,9.52633201032014e-07,1.90995747877172e-07,4.3361039026555e-14,15.4745214812751,6.20501917833688,1.28485995306213e-06,0.622026716806602,2.57604613628122e-07,2.9113903145604e-14
2728,1,1.39090540102955e-14,9.37819133035658e-07,1.88025671541325e-07,4.20239034679897e-14,15.4745205601002,6.20501995051538,1.2649238993781e-06,0.622026908643012,2.53607630553782e-07,2.82171213452349e-14
2729,1,1.34796091204533e-14,9.23235180893294e-07,1.85101730652486e-07,4.07279723696065e-14,15.4745196397327,6.2050207214952,1.24529658846658e-06,0.622027100206709,2.49672546645904e-07,2.73479376451289e-14
2730,1,1.30634169204004e-14,9.08877774467036e-07,1.82223209450225e-07,3.94719769755833e-14,15.474518720178,6.20502149128049,1.22597325001379e-06,0.622027291498299,2.45798405526842e-07,2.6505503579588e-14
2731,1,1.26600686432511e-14,8.94743398931539e-07,1.79389403263313e-07,3.82546875642917e-14,15.4745178014416,6.20502225987535,1.20694918720025e-06,0.622027482518387,2.41984265553268e-07,2.56889967385845e-14
